,GEOID,NAME,STATE_NAME,ALAND,AWATER
0,13239,Quitman,Georgia,391703076,24158295
1,18111,Newton,Indiana,1040539827,4349506
2,19053,Decatur,Iowa,1377569408,4138626
3,24013,Carroll,Maryland,1159355859,13112464
4,29155,Pemiscot,Missouri,1275841039,53915406
5,36005,Bronx,New York,109233466,39353304
6,36093,Schenectady,New York,530089712,12366944
7,45021,Cherokee,South Carolina,1017770812,11691708
8,48495,Winkler,Texas,2178876165,19838
9,37173,Swain,North Carolina,1366810476,32416167
10,05137,Stone,Arkansas,1570673294,8145444
11,18035,Delaware,Indiana,1015536280,9863733
12,21167,Mercer,Kentucky,645073065,10991213
13,13287,Turner,Georgia,739227758,11818093
14,28097,Montgomery,Mississippi,1054074828,2352156
15,28127,Simpson,Mississippi,1525930873,3378528
16,19117,Lucas,Iowa,1115458264,9852845
17,29043,Christian,Missouri,1457206780,3049205
18,39067,Harrison,Ohio,1042032641,21847163
19,46045,Edmunds,South Dakota,2916275923,64969684
20,48089,Colorado,Texas,2487142710,34691168
21,48291,Liberty,Texas,3000121460,46620495
22,48379,Rains,Texas,594281632,76078926
23,01061,Geneva,Alabama,1487908432,11567409
24,32017,Lincoln,Nevada,27540342252,9802713
25,18031,Decatur,Indiana,964946132,1955432
26,18033,DeKalb,Indiana,939731961,2657419
27,20181,Sherman,Kansas,2735193250,548248
28,31181,Webster,Nebraska,1489017943,337241
29,46097,Miner,South Dakota,1476734132,4537900
30,55015,Calumet,Wisconsin,824263566,204161565
31,05077,Lee,Arkansas,1553493435,57858191
32,18129,Posey,Indiana,1060302147,26505383
33,22045,Iberia,Louisiana,1485913496,1182061975
34,29097,Jasper,Missouri,1653723325,7163884
35,36073,Orleans,New York,1013366838,1103741900
36,36001,Albany,New York,1354273421,26971925
37,48079,Cochran,Texas,2007453830,229068
38,04021,Pinal,Arizona,13899612888,20747424
39,05011,Bradley,Arkansas,1681335016,9505606
40,13067,Cobb,Georgia,880018853,12407739
41,18149,Starke,Indiana,800679813,7929143
42,19023,Butler,Iowa,1502550829,4194983
43,19017,Bremer,Iowa,1127885578,10166468
44,27129,Renville,Minnesota,2545711095,10851893
45,27089,Marshall,Minnesota,4597391953,98012348
46,40149,Washita,Oklahoma,2597989577,14579003
47,40025,Cimarron,Oklahoma,4752131817,15923999
48,46093,Meade,South Dakota,8989677124,30742173
49,48331,Milam,Texas,2632349435,11831398
50,49007,Carbon,Utah,3831067718,15844443
51,51075,Goochland,Virginia,730451417,21934893
52,55055,Jefferson,Wisconsin,1441308422,67985729
53,72075,Juana Díaz,Puerto Rico,156119306,121326507
54,22003,Allen,Louisiana,1973788820,10457653
55,08021,Conejos,Colorado,3334423895,9235012
56,18015,Carroll,Indiana,964057413,7236323
57,37053,Currituck,North Carolina,678341928,685097880
58,13263,Talbot,Georgia,1013662778,8766848
59,55071,Manitowoc,Wisconsin,1526295968,2343344181
60,42123,Warren,Pennsylvania,2290280119,37368145
61,12129,Wakulla,Florida,1570615734,804111188
62,12081,Manatee,Florida,1923744056,573084762
63,20125,Montgomery,Kansas,1666900085,20430012
64,25007,Dukes,Massachusetts,267292993,1004291414
65,31127,Nemaha,Nebraska,1055100616,5769944
66,31153,Sarpy,Nebraska,616679952,24397525
67,36097,Schuyler,New York,850405403,36246373
68,48295,Lipscomb,Texas,2414422644,298741
69,42057,Fulton,Pennsylvania,1133252795,1305486
70,54089,Summers,West Virginia,933930185,18478164
71,56005,Campbell,Wyoming,12437291885,11010427
72,12027,DeSoto,Florida,1649031791,6243548
73,13177,Lee,Georgia,921731096,15310679
74,16053,Jerome,Idaho,1547629731,12908802
75,17175,Stark,Illinois,746189903,684784
76,19197,Wright,Iowa,1503260259,4703964
77,22043,Grant,Louisiana,1665848458,56005520
78,29103,Knox,Missouri,1305376625,7307094
79,20063,Gove,Kansas,2775601942,245369
80,31143,Polk,Nebraska,1136152529,5104692
81,40045,Ellis,Oklahoma,3189509979,952235
82,48009,Archer,Texas,2339508155,57767717
83,51678,Lexington,Virginia,6473000,67783
84,55005,Barron,Wisconsin,2235281410,69194516
85,21187,Owen,Kentucky,909365301,8129123
86,05143,Washington,Arkansas,2438398251,27945200
87,17087,Johnson,Illinois,890273379,12814661
88,27091,Martin,Minnesota,1844928074,44669375
89,20093,Kearny,Kansas,2254696661,1133601
90,20169,Saline,Kansas,1865429339,2760902
91,18003,Allen,Indiana,1702400299,7053646
92,55123,Vernon,Wisconsin,2050136139,64289089
93,01023,Choctaw,Alabama,2365900081,19114321
94,18075,Jay,Indiana,994310124,458556
95,21105,Hickman,Kentucky,627487969,27882023
96,24023,Garrett,Maryland,1681102437,22498420
97,38017,Cass,North Dakota,4571159454,7449198
98,37097,Iredell,North Carolina,1487728598,59511173
99,47183,Weakley,Tennessee,1503107797,3707114
100,37009,Ashe,North Carolina,1104018852,8062960
101,08039,Elbert,Colorado,4793643992,442147
102,13123,Gilmer,Georgia,1103886633,12283371
103,17017,Cass,Illinois,973198204,20569928
104,19123,Mahaska,Iowa,1478498325,6594320
105,24027,Howard,Maryland,649956423,6336170
106,28015,Carroll,Mississippi,1627517127,16050556
107,20003,Anderson,Kansas,1501264009,10599659
108,27101,Murray,Minnesota,1825079943,38432252
109,31019,Buffalo,Nebraska,2507679099,18593333
110,46015,Brule,South Dakota,2116594506,75770744
111,48119,Delta,Texas,665192108,54648180
112,49013,Duchesne,Utah,8379502801,38797805
113,55021,Columbia,Wisconsin,1982756253,78834956
114,21057,Cumberland,Kentucky,790453071,14793815
115,31085,Hayes,Nebraska,1846821531,570786
116,18131,Pulaski,Indiana,1123212810,2224813
117,19161,Sac,Iowa,1489300203,8569436
118,20177,Shawnee,Kansas,1409020133,30313507
119,21005,Anderson,Kentucky,523612175,5473039
120,48233,Hutchinson,Texas,2298408153,19507502
121,46121,Todd,South Dakota,3596445725,5854544
122,46115,Spink,South Dakota,3894043705,16165380
123,06075,San Francisco,California,121507089,479146790
124,10001,Kent,Delaware,1517891096,549776917
125,20103,Leavenworth,Kansas,1200218359,14338598
126,20071,Greeley,Kansas,2016057907,0
127,26099,Macomb,Michigan,1241505071,237173296
128,31095,Jefferson,Nebraska,1476754309,14214254
129,35003,Catron,New Mexico,17933561654,14193499
130,31055,Douglas,Nebraska,845391130,33520306
131,37065,Edgecombe,North Carolina,1309074148,3705924
132,48111,Dallam,Texas,3893095084,5180577
133,01133,Winston,Alabama,1587657470,48873867
134,12041,Gilchrist,Florida,905705571,14362143
135,13089,DeKalb,Georgia,693443927,8858826
136,18117,Orange,Indiana,1031795759,25416479
137,20127,Morris,Kansas,1800929255,19545268
138,21021,Boyle,Kentucky,467104135,6450463
139,22127,Winn,Louisiana,2460497667,17449604
140,27109,Olmsted,Minnesota,1692589218,3226186
141,29167,Polk,Missouri,1646006168,17837927
142,39045,Fairfield,Ohio,1306299943,10869534
143,40041,Delaware,Oklahoma,1910888952,140373336
144,48299,Llano,Texas,2419214536,82342037
145,48481,Wharton,Texas,2813095080,21310003
146,51840,Winchester,Virginia,23809500,54462
147,55129,Washburn,Wisconsin,2064515991,145563849
148,54071,Pendleton,West Virginia,1802760298,5428393
149,17055,Franklin,Illinois,1059109159,58397116
150,18063,Hendricks,Indiana,1053849393,4880798
151,36037,Genesee,New York,1276705561,6137411
152,12053,Hernando,Florida,1224975804,627928028
153,37043,Clay,North Carolina,556804503,15017755
154,72079,Lajas,Puerto Rico,155287830,106643202
155,48011,Armstrong,Texas,2354617585,12183672
156,48451,Tom Green,Texas,3941965409,48077315
157,51081,Greensville,Virginia,764634552,4086108
158,56027,Niobrara,Wyoming,6801380673,4969450
159,08009,Baca,Colorado,6617400567,6142192
160,13111,Fannin,Georgia,1002597521,13473582
161,26009,Antrim,Michigan,1232002675,326536774
162,29127,Marion,Missouri,1131623305,19113754
163,31061,Franklin,Nebraska,1491355863,487899
164,37029,Camden,North Carolina,622438924,181122666
165,40147,Washington,Oklahoma,1076201529,22871165
166,47139,Polk,Tennessee,1125622665,19906879
167,08121,Washington,Colorado,6521806795,15207397
168,13125,Glascock,Georgia,372299245,1832723
169,20197,Wabaunsee,Kansas,2057320864,13845234
170,21217,Taylor,Kentucky,689891732,27072003
171,13305,Wayne,Georgia,1662287070,17768149
172,26119,Montmorency,Michigan,1415881030,41352700
173,29073,Gasconade,Missouri,1344216322,18008168
174,20061,Geary,Kansas,996262708,51602808
175,28007,Attala,Mississippi,1903529295,4425860
176,41003,Benton,Oregon,1748781823,7670893
177,48293,Limestone,Texas,2345053180,71830221
178,55107,Rusk,Wisconsin,2366092262,44813690
179,55135,Waupaca,Wisconsin,1936521055,45270535
180,40043,Dewey,Oklahoma,2589024032,22668882
181,19047,Crawford,Iowa,1849765416,2171717
182,19015,Boone,Iowa,1477550747,8144400
183,37145,Person,North Carolina,1016154889,31205409
184,29109,Lawrence,Missouri,1584393361,4247256
185,72037,Ceiba,Puerto Rico,75201649,336178484
186,48431,Sterling,Texas,2391722770,167451
187,47049,Fentress,Tennessee,1291385622,841022
188,04011,Greenlee,Arizona,4771128169,13746346
189,21037,Campbell,Kentucky,391968586,20892233
190,33003,Carroll,New Hampshire,2413515434,159620276
191,36123,Yates,New York,875777224,97488350
192,37105,Lee,North Carolina,660607453,10725289
193,45083,Spartanburg,South Carolina,2093687933,29513744
194,05063,Independence,Arkansas,1978003740,20251226
195,13261,Sumter,Georgia,1250646286,25211441
196,18093,Lawrence,Indiana,1163282503,7207557
197,18137,Ripley,Indiana,1156231104,4243112
198,19103,Johnson,Iowa,1587655795,26070845
199,21131,Leslie,Kentucky,1038293170,9102560
200,28145,Union,Mississippi,1076417818,3369003
201,26037,Clinton,Michigan,1466836593,21279015
202,19029,Cass,Iowa,1461422457,1787165
203,31093,Howard,Nebraska,1474578450,16199402
204,27127,Redwood,Minnesota,2275493325,8220826
205,48145,Falls,Texas,1982623099,21693053
206,48239,Jackson,Texas,2148246693,71039573
207,51011,Appomattox,Virginia,865635017,3206454
208,53061,Snohomish,Washington,5404065563,282905322
209,55001,Adams,Wisconsin,1672216054,108348982
210,01111,Randolph,Alabama,1503618358,9283013
211,13173,Lanier,Georgia,509030778,8418857
212,05025,Cleveland,Arkansas,1548589574,2561701
213,27019,Carver,Minnesota,916911956,56672020
214,48303,Lubbock,Texas,2319597749,13210797
215,51179,Stafford,Virginia,697237751,28087427
216,55047,Green Lake,Wisconsin,905314776,79202664
217,12039,Gadsden,Florida,1337405282,31475262
218,17177,Stephenson,Illinois,1461392061,1350223
219,20013,Brown,Kansas,1478550074,3196147
220,26059,Hillsdale,Michigan,1549207166,22939100
221,27055,Houston,Minnesota,1429966790,43313922
222,31133,Pawnee,Nebraska,1116478173,4852359
223,39015,Brown,Ohio,1267911780,8879057
224,51027,Buchanan,Virginia,1302386895,2804450
225,53013,Columbia,Washington,2249624779,12561759
226,12055,Highlands,Florida,2635726554,230667878
227,17171,Scott,Illinois,649542036,4814546
228,17081,Jefferson,Illinois,1479490496,32550293
229,18139,Rush,Indiana,1057069328,838340
230,28035,Forrest,Mississippi,1207042883,10872917
231,21157,Marshall,Kentucky,782712537,98325124
232,26015,Barry,Michigan,1432533250,61999499
233,28137,Tate,Mississippi,1048332525,16090912
234,31081,Hamilton,Nebraska,1404057517,6811577
235,31101,Keith,Nebraska,2749903240,124629167
236,46057,Hamlin,South Dakota,1313172143,80426441
237,48399,Runnels,Texas,2722259323,15604788
238,49055,Wayne,Utah,6374011495,15049641
239,51109,Louisa,Virginia,1282164640,37822855
240,72151,Yabucoa,Puerto Rico,143005188,72592515
241,16065,Madison,Idaho,1215396268,10500951
242,31125,Nance,Nebraska,1143745449,17166723
243,27061,Itasca,Minnesota,6909414890,673890473
244,19007,Appanoose,Iowa,1287997902,49093607
245,20155,Reno,Kansas,3251231984,43517492
246,20047,Edwards,Kansas,1610699245,206413
247,21169,Metcalfe,Kentucky,750166111,4012303
248,21123,Larue,Kentucky,677420083,5392465
249,47021,Cheatham,Tennessee,783480108,11821692
250,48279,Lamb,Texas,2631897589,3973764
251,48369,Parmer,Texas,2281312149,11355762
252,51065,Fluvanna,Virginia,743630407,10747024
253,51680,Lynchburg,Virginia,126848431,1422888
254,47145,Roane,Tennessee,934385981,88599487
255,48251,Johnson,Texas,1877194307,24209268
256,29007,Audrain,Missouri,1792918159,11843439
257,48035,Bosque,Texas,2545908129,50666116
258,47181,Wayne,Tennessee,1901333937,4023436
259,38075,Renville,North Dakota,2272050275,40658499
260,36099,Seneca,New York,838372770,172818530
261,21029,Bullitt,Kentucky,769361418,8320138
262,31041,Custer,Nebraska,6670757181,932956
263,21203,Rockcastle,Kentucky,819854210,4010849
264,18007,Benton,Indiana,1052616458,236033
265,40003,Alfalfa,Oklahoma,2244392662,38546676
266,40059,Harper,Oklahoma,2689919591,5259447
267,48341,Moore,Texas,2330207191,25699789
268,72101,Morovis,Puerto Rico,100676194,139537
269,40081,Lincoln,Oklahoma,2466634961,34717863
270,18025,Crawford,Indiana,791534788,8201106
271,18127,Porter,Indiana,1082907710,268619691
272,48067,Cass,Texas,2426683491,60494144
273,37001,Alamance,North Carolina,1096736059,27940532
274,21059,Daviess,Kentucky,1187227812,46825916
275,21205,Rowan,Kentucky,724780982,16641973
276,38065,Oliver,North Dakota,1871017444,22475760
277,17019,Champaign,Illinois,2579898012,6110542
278,21065,Estill,Kentucky,655509950,6516334
279,16075,Payette,Idaho,1053849238,8872160
280,21083,Graves,Kentucky,1429035006,13037984
281,19179,Wapello,Iowa,1118466714,10822775
282,47065,Hamilton,Tennessee,1404197532,86784458
283,19191,Winneshiek,Iowa,1786666617,745729
284,19003,Adams,Iowa,1096686256,5367875
285,17159,Richland,Illinois,932484080,4874777
286,17169,Schuyler,Illinois,1132602760,10510632
287,17163,St. Clair,Illinois,1703526425,41843531
288,51049,Cumberland,Virginia,770454314,5917833
289,55105,Rock,Wisconsin,1860044984,20695798
290,55095,Polk,Wisconsin,2368077722,109025818
291,51013,Arlington,Virginia,67332990,273562
292,55119,Taylor,Wisconsin,2525374187,24630990
293,51093,Isle of Wight,Virginia,817620587,122100069
294,27099,Mower,Minnesota,1842187921,617235
295,27103,Nicollet,Minnesota,1161848159,47511407
296,30023,Deer Lodge,Montana,1907998860,12199890
297,27117,Pipestone,Minnesota,1204481399,2347611
298,48055,Caldwell,Texas,1410354029,4946188
299,51103,Lancaster,Virginia,345261477,254114185
300,29041,Chariton,Missouri,1945541996,40353306
301,27147,Steele,Minnesota,1112775704,6976791
302,29053,Cooper,Missouri,1462695259,11475878
303,27153,Todd,Minnesota,2447791802,89136471
304,29057,Dade,Missouri,1269120978,42072597
305,19071,Fremont,Iowa,1323918215,14168938
306,18021,Clay,Indiana,926180620,7047383
307,51133,Northumberland,Virginia,495805446,243886813
308,13115,Floyd,Georgia,1320404594,22414013
309,17027,Clinton,Illinois,1227502167,75634262
310,20057,Ford,Kansas,2844508242,2097356
311,13129,Gordon,Georgia,923182600,5729235
312,18095,Madison,Indiana,1170470206,2546731
313,20135,Ness,Kansas,2783562234,667491
314,16063,Lincoln,Idaho,3111517506,11588561
315,72067,Hormigueros,Puerto Rico,29384892,481
316,42131,Wyoming,Pennsylvania,1028873829,20040006
317,18145,Shelby,Indiana,1064836596,4197549
318,42081,Lycoming,Pennsylvania,3182886778,38917581
319,42087,Mifflin,Pennsylvania,1064602254,9507394
320,27161,Waseca,Minnesota,1096505122,24893714
321,26093,Livingston,Michigan,1464079839,52114448
322,29133,Mississippi,Missouri,1066029407,44515175
323,31087,Hitchcock,Nebraska,1838742669,22103381
324,26143,Roscommon,Michigan,1346526239,155723123
325,37199,Yancey,North Carolina,809610024,1524558
326,29011,Barton,Missouri,1533351028,12152201
327,27105,Nobles,Minnesota,1852143783,19253011
328,37171,Surry,North Carolina,1379543351,10391163
329,31123,Morrill,Nebraska,3688187959,15647101
330,31135,Perkins,Nebraska,2287768800,2840176
331,38051,McIntosh,North Dakota,2524106808,51795568
332,35021,Harding,New Mexico,5504963122,1162620
333,39065,Hardin,Ohio,1218033114,630279
334,29141,Morgan,Missouri,1547866669,42414965
335,38095,Towner,North Dakota,2655029704,42795048
336,27085,McLeod,Minnesota,1273004835,36432583
337,29145,Newton,Missouri,1618106506,4715004
338,05039,Dallas,Arkansas,1728358299,1731378
339,26113,Missaukee,Michigan,1462793670,23588781
340,29149,Oregon,Missouri,2045687598,4528441
341,37025,Cabarrus,North Carolina,935587398,6985702
342,27123,Ramsey,Minnesota,394323902,46008725
343,39083,Knox,Ohio,1361036418,10721050
344,39089,Licking,Ohio,1767478831,12761090
345,31029,Chase,Nebraska,2316533441,7978172
346,05053,Grant,Arkansas,1636573602,2896901
347,31069,Garden,Nebraska,4416875795,66053093
348,27159,Wadena,Minnesota,1389132780,18009881
349,55027,Dodge,Wisconsin,2268049732,81331401
350,27039,Dodge,Minnesota,1137734301,800218
351,21189,Owsley,Kentucky,511288845,2279907
352,26123,Newaygo,Michigan,2172706359,59083043
353,26133,Osceola,Michigan,1466674406,17425113
354,21201,Robertson,Kentucky,258794976,484952
355,37153,Richmond,North Carolina,1226849523,15575098
356,17051,Fayette,Illinois,1855583360,22915103
357,17053,Ford,Illinois,1257690127,1640595
358,21011,Bath,Kentucky,722081417,13486211
359,21017,Bourbon,Kentucky,750439787,4829339
360,48137,Edwards,Texas,5485263220,5196312
361,40103,Noble,Oklahoma,1895123227,28103707
362,46125,Turner,South Dakota,1598188442,1636386
363,40093,Major,Oklahoma,2473438560,7651007
364,46011,Brookings,South Dakota,2051833296,32942236
365,47017,Carroll,Tennessee,1547925981,6308712
366,48005,Angelina,Texas,2066460812,173300091
367,45011,Barnwell,South Carolina,1420294945,23008122
368,45015,Berkeley,South Carolina,2858362715,337375088
369,46067,Hutchinson,South Dakota,2105694667,3644220
370,45035,Dorchester,South Carolina,1472652724,6706075
371,45023,Chester,South Carolina,1503905790,14249301
372,48023,Baylor,Texas,2246764590,86991035
373,47077,Henderson,Tennessee,1346816755,15219341
374,46087,McCook,South Dakota,1487184881,6895715
375,42035,Clinton,Pennsylvania,2299868386,23178644
376,27073,Lac qui Parle,Minnesota,1981395022,33648339
377,47109,McNairy,Tennessee,1457753351,1994997
378,46069,Hyde,South Dakota,2229019814,14541548
379,22119,Webster,Louisiana,1536614989,56020319
380,48081,Coke,Texas,2361153198,42331832
381,19033,Cerro Gordo,Iowa,1471889949,17659669
382,37147,Pitt,North Carolina,1689620170,8247778
383,19037,Chickasaw,Iowa,1306192614,3455451
384,19041,Clay,Iowa,1469139465,13866648
385,24045,Wicomico,Maryland,969767208,66764613
386,20073,Greenwood,Kansas,2961143636,24145021
387,48143,Erath,Texas,2805419712,17166727
388,48099,Coryell,Texas,2725308583,11833644
389,17139,Moultrie,Illinois,870127369,22111272
390,21109,Jackson,Kentucky,894051380,3407440
391,21115,Johnson,Kentucky,678484991,5623155
392,19189,Winnebago,Iowa,1037261956,3182049
393,21121,Knox,Kentucky,1000530159,3736738
394,19183,Washington,Iowa,1473258536,5339036
395,47159,Smith,Tennessee,814020543,28690306
396,48117,Deaf Smith,Texas,3876750570,3926557
397,20035,Cowley,Kansas,2915648171,17322935
398,21139,Livingston,Kentucky,811362663,74813866
399,26075,Jackson,Michigan,1817904856,55933446
400,49031,Piute,Utah,1964345826,20285697
401,27033,Cottonwood,Minnesota,1657522317,22249932
402,26105,Mason,Michigan,1281963206,1935616622
403,49005,Cache,Utah,3016627500,21097698
404,49009,Daggett,Utah,1805185844,61230034
405,47113,Madison,Tennessee,1443073934,3757608
406,56007,Carbon,Wyoming,20455215119,171386122
407,48283,La Salle,Texas,3850545747,19503739
408,01031,Coffee,Alabama,1758565928,3907189
409,19069,Franklin,Iowa,1507300417,1438346
410,48289,Leon,Texas,2779462026,19328383
411,13031,Bulloch,Georgia,1750735217,32827779
412,20109,Logan,Kansas,2779039723,274632
413,19079,Hamilton,Iowa,1493725536,1956182
414,48309,McLennan,Texas,2684924496,61092093
415,51053,Dinwiddie,Virginia,1305057845,8988308
416,17129,Menard,Illinois,814269349,2640418
417,08095,Phillips,Colorado,1781724976,301808
418,39127,Perry,Ohio,1056544080,11790392
419,51073,Gloucester,Virginia,564124714,181747503
420,51083,Halifax,Virginia,2117913134,30524581
421,08111,San Juan,Colorado,1003660672,2035929
422,19157,Poweshiek,Iowa,1514945164,2961952
423,13039,Camden,Georgia,1632622505,392508756
424,40111,Okmulgee,Oklahoma,1806369917,12960866
425,35009,Curry,New Mexico,3640295680,7992977
426,31005,Arthur,Nebraska,1852234549,7644718
427,48425,Somervell,Texas,482714479,14210911
428,29159,Pettis,Missouri,1766982902,10471760
429,31049,Deuel,Nebraska,1139208344,2229828
430,13303,Washington,Georgia,1757373959,15099021
431,13309,Wheeler,Georgia,765314383,12377032
432,41053,Polk,Oregon,1918983625,8146518
433,13133,Greene,Georgia,1003664492,48417220
434,55073,Marathon,Wisconsin,4002035761,80651079
435,05095,Monroe,Arkansas,1573336901,35707672
436,55079,Milwaukee,Wisconsin,625435295,2455388924
437,02060,Bristol Bay,Alaska,1248315815,949775630
438,55113,Sawyer,Wisconsin,3257188233,239912003
439,55141,Wood,Wisconsin,2053959984,41993013
440,36061,New York,New York,58683562,29010735
441,38093,Stutsman,North Dakota,5754703480,197271625
442,28019,Choctaw,Mississippi,1083125335,4295085
443,46017,Buffalo,South Dakota,1220933806,42362357
444,29079,Grundy,Missouri,1127403258,7116081
445,29021,Buchanan,Missouri,1057361277,17942874
446,48049,Brown,Texas,2446120247,32375524
447,48135,Ector,Texas,2325442220,10255211
448,48235,Irion,Texas,2723485995,176317
449,49047,Uintah,Utah,11609319393,56115801
450,13081,Crisp,Georgia,706237950,21408088
451,17179,Tazewell,Illinois,1674346368,29712527
452,39141,Ross,Ohio,1784931094,9994410
453,21053,Clinton,Kentucky,510875757,21152699
454,08085,Montrose,Colorado,5804023555,4923260
455,48421,Sherman,Texas,2390195607,425429
456,19185,Wayne,Iowa,1360957553,4272458
457,48445,Terry,Texas,2302113089,5414060
458,12049,Hardee,Florida,1651297014,1472455
459,39157,Tuscarawas,Ohio,1469575828,10363325
460,17015,Carroll,Illinois,1153597401,55881822
461,39165,Warren,Ohio,1039691291,15679747
462,39175,Wyandot,Ohio,1053812244,1783532
463,48469,Victoria,Texas,2284644884,17425944
464,13219,Oconee,Georgia,477443088,5264894
465,13221,Oglethorpe,Georgia,1137165335,7708032
466,13231,Pike,Georgia,559660500,8595984
467,39031,Coshocton,Ohio,1460721942,9128742
468,48503,Young,Texas,2368539757,42371869
469,13159,Jasper,Georgia,954167636,13100766
470,13117,Forsyth,Georgia,581757645,58447999
471,48243,Jeff Davis,Texas,5865172239,206206
472,48285,Lavaca,Texas,2511535248,1882216
473,48211,Hemphill,Texas,2347270019,15205586
474,27131,Rice,Minnesota,1284218948,52062452
475,20077,Harper,Kansas,2075290355,3899269
476,13005,Bacon,Georgia,735770219,4506310
477,18163,Vanderburgh,Indiana,604506361,8955935
478,48219,Hockley,Texas,2352723961,446119
479,39003,Allen,Ohio,1042587389,11152061
480,40107,Okfuskee,Oklahoma,1601799648,26649719
481,29209,Stone,Missouri,1201303092,121184921
482,34035,Somerset,New Jersey,781829190,7996119
483,29225,Webster,Missouri,1534731572,3109281
484,38067,Pembina,North Dakota,2896993132,7008436
485,51510,Alexandria,Virginia,38682337,1069028
486,51520,Bristol,Virginia,33336230,322409
487,51530,Buena Vista,Virginia,16674752,219579
488,51570,Colonial Heights,Virginia,19475360,709877
489,29177,Ray,Missouri,1473619864,13412073
490,51610,Falls Church,Virginia,5300262,32
491,37109,Lincoln,North Carolina,766239897,23350160
492,05099,Nevada,Arkansas,1600067809,7489490
493,51685,Manassas Park,Virginia,7857548,1609
494,18049,Fulton,Indiana,954133346,7439336
495,20173,Sedgwick,Kansas,2582051713,31558986
496,51790,Staunton,Virginia,51593819,147694
497,08033,Dolores,Colorado,2763958508,2716141
498,09007,Middlesex,Connecticut,956493753,180679141
499,01021,Chilton,Alabama,1794438835,20592116
500,16001,Ada,Idaho,2724705225,22159206
501,48237,Jack,Texas,2359405674,23704615
502,01037,Coosa,Alabama,1685846963,39991153
503,17075,Iroquois,Illinois,2894039688,4241183
504,20099,Labette,Kansas,1671560715,20006201
505,05135,Sharp,Arkansas,1565969853,5209695
506,39101,Marion,Ohio,1045853061,908577
507,01087,Macon,Alabama,1576435594,11765508
508,37175,Transylvania,North Carolina,979943598,5091023
509,39107,Mercer,Ohio,1197732212,28431995
510,01017,Chambers,Alabama,1545085601,16971700
511,20105,Lincoln,Kansas,1863226707,2748359
512,22063,Livingston,Louisiana,1678641293,112186821
513,26007,Alpena,Michigan,1481205162,2908633230
514,26091,Lenawee,Michigan,1941526154,30497573
515,32009,Esmeralda,Nevada,9277050177,18552010
516,48113,Dallas,Texas,2261201278,91898276
517,19009,Audubon,Iowa,1147264573,1152260
518,20141,Osborne,Kansas,2311604929,4806274
519,20183,Smith,Kansas,2319241778,3884267
520,37185,Warren,North Carolina,1112117461,38615564
521,72113,Ponce,Puerto Rico,297688619,203748553
522,38019,Cavalier,North Dakota,3856816541,53639348
523,38041,Hettinger,North Dakota,2932485810,4008872
524,18169,Wabash,Indiana,1068471112,21851091
525,19087,Henry,Iowa,1124800194,5774829
526,22105,Tangipahoa,Louisiana,2049124443,136690438
527,22123,West Carroll,Louisiana,931582171,2386489
528,01071,Jackson,Alabama,2792044654,126334707
529,18103,Miami,Indiana,968246953,9184624
530,18109,Morgan,Indiana,1045922856,14491960
531,20095,Kingman,Kansas,2236245127,8391920
532,51770,Roanoke,Virginia,110129436,855753
533,19145,Page,Iowa,1385497642,1359014
534,19173,Taylor,Iowa,1377618877,7133363
535,20027,Clay,Kansas,1671315258,26701337
536,20065,Graham,Kansas,2327173854,599356
537,20101,Lane,Kansas,1858080220,551220
538,46029,Codington,South Dakota,1780837052,76608858
539,27087,Mahnomen,Minnesota,1444868084,64851532
540,20171,Scott,Kansas,1858536838,306079
541,20179,Sheridan,Kansas,2320518304,647342
542,05049,Fulton,Arkansas,1600705524,6367763
543,40049,Garvin,Oklahoma,2077536833,30029568
544,05087,Madison,Arkansas,2160639839,7455609
545,48499,Wood,Texas,1671172155,130731203
546,48343,Morris,Texas,652649023,17382447
547,31059,Fillmore,Nebraska,1490202741,2989992
548,48423,Smith,Texas,2386604317,73163656
549,48213,Henderson,Texas,2263082389,193353703
550,36007,Broome,New York,1827594819,25109986
551,51061,Fauquier,Virginia,1678296040,9665551
552,48473,Waller,Texas,1329431564,11827973
553,40069,Johnston,Oklahoma,1665488606,39648977
554,48185,Grimes,Texas,2039528341,36609847
555,40061,Haskell,Oklahoma,1493711222,126247870
556,40079,Le Flore,Oklahoma,4116554962,49752941
557,01091,Marengo,Alabama,2530155136,14951685
558,39111,Monroe,Ohio,1180317743,4495411
559,01107,Pickens,Alabama,2282835039,22621093
560,42051,Fayette,Pennsylvania,2048054606,20636363
561,51091,Highland,Virginia,1075266904,1791758
562,54073,Pleasants,West Virginia,337007574,11468023
563,28043,Grenada,Mississippi,1093291104,70659566
564,28133,Sunflower,Mississippi,1807187011,23747316
565,54085,Ritchie,West Virginia,1170648850,4424612
566,54017,Doddridge,West Virginia,828078406,1950541
567,54041,Lewis,West Virginia,1002143596,7036534
568,54091,Taylor,West Virginia,447475053,7532835
569,39051,Fulton,Ohio,1050103237,4586248
570,13193,Macon,Georgia,1037709945,13841916
571,05115,Pope,Arkansas,2100810775,51385065
572,13197,Marion,Georgia,947213841,3785944
573,13249,Schley,Georgia,432291202,2369649
574,55103,Richland,Wisconsin,1518120276,8153423
575,05141,Van Buren,Arkansas,1837758471,37208243
576,22049,Jackson,Louisiana,1474681465,28647417
577,37139,Pasquotank,North Carolina,587610259,161751355
578,51830,Williamsburg,Virginia,23149770,416905
